system,sample_id,question_type,prediction,gold_answer,exact_match,f1_score,time_seconds
Agentic Self-RAG,22,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.32125125547869
Agentic Self-RAG,23,bridge,David Weissman,David Weissman,1.0,1.0,4.141501741639412
Agentic Self-RAG,24,bridge,no,no,1.0,1.0,3.7286542847536945
Agentic Self-RAG,25,bridge,Kansas Song,Kansas Song,1.0,1.0,3.9625124956337316
Agentic Self-RAG,26,bridge,Animorphs,Animorphs,1.0,1.0,3.8330558086894766
Agentic Self-RAG,27,bridge,yes,yes,1.0,1.0,4.434901510059738
Agentic Self-RAG,28,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.412327025298067
Agentic Self-RAG,29,bridge,Terry Richardson,Terry Richardson,1.0,1.0,4.5562095482471126
Agentic Self-RAG,30,bridge,yes,yes,1.0,1.0,4.1618071314726786
Agentic Self-RAG,31,bridge,3677,3677,1.0,1.0,4.854270851593207
Agentic Self-RAG,32,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.8663987496191936
Agentic Self-RAG,33,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.996681955267624
Agentic Self-RAG,34,bridge,no,no,1.0,1.0,4.668849987777239
Agentic Self-RAG,35,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.0061272338371205
Agentic Self-RAG,36,bridge,1999,1999,1.0,1.0,4.458703365249847
Agentic Self-RAG,37,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.587925176686914
Agentic Self-RAG,38,bridge,David Weissman,David Weissman,1.0,1.0,3.884554492257262
Agentic Self-RAG,39,bridge,no,no,1.0,1.0,4.143255631492671
Agentic Self-RAG,40,bridge,Kansas Song,Kansas Song,1.0,1.0,4.270382584647004
Agentic Self-RAG,41,bridge,Animorphs,Animorphs,1.0,1.0,4.874943352403536
Agentic Self-RAG,42,bridge,yes,yes,1.0,1.0,4.141817022067701
Agentic Self-RAG,43,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.049392956359057
Agentic Self-RAG,44,bridge,Terry Richardson,Terry Richardson,1.0,1.0,4.143892547224778
Agentic Self-RAG,45,bridge,yes,yes,1.0,1.0,4.615909627236403
Agentic Self-RAG,46,bridge,3677,3677,1.0,1.0,4.184277949129529
Agentic Self-RAG,47,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.200295715888019
Agentic Self-RAG,48,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.92633436551736
Agentic Self-RAG,49,bridge,no,no,1.0,1.0,3.607620064116013
Agentic Self-RAG,50,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.977498012860592
Agentic Self-RAG,51,bridge,1999,1999,1.0,1.0,3.720770289672105
Agentic Self-RAG,52,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.1833616628833985
Agentic Self-RAG,53,bridge,David Weissman,David Weissman,1.0,1.0,4.009371850824699
Agentic Self-RAG,54,bridge,no,no,1.0,1.0,4.215146113882787
Agentic Self-RAG,55,bridge,Kansas Song,Kansas Song,1.0,1.0,4.714905120199988
Agentic Self-RAG,56,bridge,Animorphs,Animorphs,1.0,1.0,4.429238326671017
Agentic Self-RAG,57,bridge,yes,yes,1.0,1.0,4.559145308257385
Agentic Self-RAG,58,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.132522359937219
Agentic Self-RAG,59,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.9441795241064788
Agentic Self-RAG,60,bridge,yes,yes,1.0,1.0,4.118843733837271
Agentic Self-RAG,61,bridge,3677,3677,1.0,1.0,3.9553342523862383
Agentic Self-RAG,62,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.496718267786072
Agentic Self-RAG,63,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,5.320548217701544
Agentic Self-RAG,64,bridge,no,no,1.0,1.0,4.795090700391416
Agentic Self-RAG,65,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.8063093643058235
Agentic Self-RAG,66,bridge,1999,1999,1.0,1.0,3.9572376233012645
Agentic Self-RAG,67,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.617181989546798
Agentic Self-RAG,68,bridge,David Weissman,David Weissman,1.0,1.0,4.171281275728517
Agentic Self-RAG,69,bridge,no,no,1.0,1.0,4.593200844922857
Agentic Self-RAG,70,bridge,Kansas Song,Kansas Song,1.0,1.0,4.257764992863809
Agentic Self-RAG,71,bridge,Animorphs,Animorphs,1.0,1.0,3.959837222727318
Agentic Self-RAG,72,bridge,yes,yes,1.0,1.0,4.819953265610178
Agentic Self-RAG,73,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.4228398562035185
Agentic Self-RAG,74,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.818833600645392
Agentic Self-RAG,75,bridge,yes,yes,1.0,1.0,4.116706528663898
Agentic Self-RAG,76,bridge,3677,3677,1.0,1.0,3.390168818386717
Agentic Self-RAG,77,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.181184026587439
Agentic Self-RAG,78,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.688133446726963
Agentic Self-RAG,79,bridge,no,no,1.0,1.0,5.188698242930159
Agentic Self-RAG,80,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.7292639581444735
Agentic Self-RAG,81,bridge,1999,1999,1.0,1.0,4.00305242367303
Agentic Self-RAG,82,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.796048314418165
Agentic Self-RAG,83,bridge,David Weissman,David Weissman,1.0,1.0,4.023386081311663
Agentic Self-RAG,84,bridge,no,no,1.0,1.0,4.500873513062113
Agentic Self-RAG,85,bridge,Kansas Song,Kansas Song,1.0,1.0,3.8202003504618256
Agentic Self-RAG,86,bridge,Animorphs,Animorphs,1.0,1.0,4.223370731220791
Agentic Self-RAG,87,bridge,yes,yes,1.0,1.0,3.71764865510553
Agentic Self-RAG,88,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.6400692819471914
Agentic Self-RAG,89,bridge,Terry Richardson,Terry Richardson,1.0,1.0,5.113392293457202
Agentic Self-RAG,90,bridge,yes,yes,1.0,1.0,4.588209378274081
Agentic Self-RAG,91,bridge,3677,3677,1.0,1.0,4.795297492882548
Agentic Self-RAG,92,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.8644099736655217
Agentic Self-RAG,93,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.6810546257288115
Agentic Self-RAG,94,bridge,no,no,1.0,1.0,4.360575435351689
Agentic Self-RAG,95,bridge,YG Entertainment,YG Entertainment,1.0,1.0,5.076338505558158
Agentic Self-RAG,96,bridge,1999,1999,1.0,1.0,4.395009582682814
Agentic Self-RAG,97,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.564698350407557
Agentic Self-RAG,98,bridge,David Weissman,David Weissman,1.0,1.0,3.5405502892835945
Agentic Self-RAG,99,bridge,no,no,1.0,1.0,4.259185503326489
Agentic Self-RAG,100,bridge,Kansas Song,Kansas Song,1.0,1.0,4.348977905788267
Agentic Self-RAG,101,bridge,Animorphs,Animorphs,1.0,1.0,4.429530197004062
Agentic Self-RAG,102,bridge,yes,yes,1.0,1.0,4.02571258726778
Agentic Self-RAG,103,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.450621046197059
Agentic Self-RAG,104,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.6692730578134714
Agentic Self-RAG,105,bridge,yes,yes,1.0,1.0,3.7313091561949077
Agentic Self-RAG,106,bridge,3677,3677,1.0,1.0,3.9782028447927025
Agentic Self-RAG,107,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.779529025191521
Agentic Self-RAG,108,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.586254495176874
Agentic Self-RAG,109,bridge,no,no,1.0,1.0,3.6436137597981832
Agentic Self-RAG,110,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.410238811758411
Agentic Self-RAG,111,bridge,1999,1999,1.0,1.0,4.540125641284823
Agentic Self-RAG,112,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.261573980818106
Agentic Self-RAG,113,bridge,David Weissman,David Weissman,1.0,1.0,3.7475697192377653
Agentic Self-RAG,114,bridge,no,no,1.0,1.0,3.7123855796552796
Agentic Self-RAG,115,bridge,Kansas Song,Kansas Song,1.0,1.0,4.0496986069741805
Agentic Self-RAG,116,bridge,Animorphs,Animorphs,1.0,1.0,3.7015332957392486
Agentic Self-RAG,117,bridge,yes,yes,1.0,1.0,4.4334175947872305
Agentic Self-RAG,118,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.264463930822307
Agentic Self-RAG,119,bridge,Terry Richardson,Terry Richardson,1.0,1.0,4.6466533717782506
Agentic Self-RAG,120,bridge,yes,yes,1.0,1.0,4.501844610298314
Agentic Self-RAG,121,bridge,3677,3677,1.0,1.0,4.506022023036377
Agentic Self-RAG,122,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.3793548605017465
Agentic Self-RAG,123,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.613315449363088
Agentic Self-RAG,124,bridge,no,no,1.0,1.0,4.629848803984386
Agentic Self-RAG,125,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.726682279096211
Agentic Self-RAG,126,bridge,1999,1999,1.0,1.0,4.658523410621293
Agentic Self-RAG,127,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.6950242831439275
Agentic Self-RAG,128,bridge,David Weissman,David Weissman,1.0,1.0,3.8893715088197514
Agentic Self-RAG,129,bridge,no,no,1.0,1.0,4.922477907007009
Agentic Self-RAG,130,bridge,Kansas Song,Kansas Song,1.0,1.0,4.063425735939911
Agentic Self-RAG,131,bridge,Animorphs,Animorphs,1.0,1.0,4.681388554770973
Agentic Self-RAG,132,bridge,yes,yes,1.0,1.0,4.218251438579181
Agentic Self-RAG,133,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.858525761945979
Agentic Self-RAG,134,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.8096486257172275
Agentic Self-RAG,135,bridge,yes,yes,1.0,1.0,4.327899089275607
Agentic Self-RAG,136,bridge,3677,3677,1.0,1.0,4.244707983753269
Agentic Self-RAG,137,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.374699126766942
Agentic Self-RAG,138,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.377304146876337
Agentic Self-RAG,139,bridge,no,no,1.0,1.0,4.164473485045214
Agentic Self-RAG,140,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.082485312360624
Agentic Self-RAG,141,bridge,1999,1999,1.0,1.0,4.200798309326866
Agentic Self-RAG,142,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.301941763756098
Agentic Self-RAG,143,bridge,David Weissman,David Weissman,1.0,1.0,5.112205969980247
Agentic Self-RAG,144,bridge,no,no,1.0,1.0,3.953824066529164
Agentic Self-RAG,145,bridge,Kansas Song,Kansas Song,1.0,1.0,4.088791541638606
Agentic Self-RAG,146,bridge,Animorphs,Animorphs,1.0,1.0,4.881148919561889
Agentic Self-RAG,147,bridge,yes,yes,1.0,1.0,3.8395149557081885
Agentic Self-RAG,148,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.8287791729495355
Agentic Self-RAG,149,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.9976905353428855
Agentic Self-RAG,150,bridge,yes,yes,1.0,1.0,3.667128672784721
Agentic Self-RAG,151,bridge,3677,3677,1.0,1.0,4.184885534651287
Agentic Self-RAG,152,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.8785997165354744
Agentic Self-RAG,153,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.6937784903608604
Agentic Self-RAG,154,bridge,no,no,1.0,1.0,4.6686949014752654
Agentic Self-RAG,155,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.2086802711933284
Agentic Self-RAG,156,bridge,1999,1999,1.0,1.0,3.9344413666097116
Agentic Self-RAG,157,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.961181230136225
Agentic Self-RAG,158,bridge,David Weissman,David Weissman,1.0,1.0,4.044386052649499
Agentic Self-RAG,159,bridge,no,no,1.0,1.0,4.371004425906557
Agentic Self-RAG,160,bridge,Kansas Song,Kansas Song,1.0,1.0,3.7473044864720872
Agentic Self-RAG,161,bridge,Animorphs,Animorphs,1.0,1.0,3.7981323531247284
Agentic Self-RAG,162,bridge,yes,yes,1.0,1.0,4.675723486280047
Agentic Self-RAG,163,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.8944958694911143
Agentic Self-RAG,164,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.675628444692653
Agentic Self-RAG,165,bridge,yes,yes,1.0,1.0,4.560759419750992
Agentic Self-RAG,166,bridge,3677,3677,1.0,1.0,3.9068844065135635
Agentic Self-RAG,167,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.372400736604494
Agentic Self-RAG,168,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.3653559203243955
Agentic Self-RAG,169,bridge,no,no,1.0,1.0,4.222830570260585
Agentic Self-RAG,170,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.077272873421256
Agentic Self-RAG,171,bridge,1999,1999,1.0,1.0,4.216788535706099
Agentic Self-RAG,172,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.470960645232191
Agentic Self-RAG,173,bridge,David Weissman,David Weissman,1.0,1.0,4.10988323724368
Agentic Self-RAG,174,bridge,no,no,1.0,1.0,4.629761989066983
Agentic Self-RAG,175,bridge,Kansas Song,Kansas Song,1.0,1.0,4.711449177604546
Agentic Self-RAG,176,bridge,Animorphs,Animorphs,1.0,1.0,4.105015387802386
Agentic Self-RAG,177,bridge,yes,yes,1.0,1.0,4.825609188298621
Agentic Self-RAG,178,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.813844370797224
Agentic Self-RAG,179,bridge,Terry Richardson,Terry Richardson,1.0,1.0,4.651376352769501
Agentic Self-RAG,180,bridge,yes,yes,1.0,1.0,4.449243091781322
Agentic Self-RAG,181,bridge,3677,3677,1.0,1.0,3.999862501430976
Agentic Self-RAG,182,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.770123911846807
Agentic Self-RAG,183,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.272012458163804
Agentic Self-RAG,184,bridge,no,no,1.0,1.0,4.551728045649185
Agentic Self-RAG,185,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.4898359877822274
Agentic Self-RAG,186,bridge,no,1999,0.0,0.20713274320448577,3.788446530582656
Agentic Self-RAG,187,bridge,yes,Greenwich Village,0.0,0.22587426034840186,3.9968944052830735
Agentic Self-RAG,188,bridge,I dont know,David Weissman,0.0,0.19769691153564228,4.098626176645312
Agentic Self-RAG,189,bridge,Not stated,no,0.0,0.10653586458176922,4.355715395423841
Agentic Self-RAG,190,bridge,Not stated,Kansas Song,0.0,0.2018163919856067,4.555110420965658
Agentic Self-RAG,191,bridge,Unknown,Animorphs,0.0,0.2038303904836391,3.3157990235691073
Agentic Self-RAG,192,bridge,yes,yes,0.0,0.26766628770550355,4.904891217521029
Agentic Self-RAG,193,bridge,I dont know,Chief of Protocol,0.0,0.220134158293726,3.2763941555899576
Agentic Self-RAG,194,bridge,yes,Terry Richardson,0.0,0.14373005221384255,4.577176457492987
Agentic Self-RAG,195,bridge,yes,yes,0.0,0.1644187753029466,4.716013232876148
Agentic Self-RAG,196,bridge,yes,3677,0.0,0.16196049863267828,4.4981536510849365
Agentic Self-RAG,197,bridge,I dont know,1986 to 2013,0.0,0.24730027482197187,3.7473562567594305
Agentic Self-RAG,198,bridge,I dont know,Eenasul Fateh,0.0,0.11968191797187282,4.584714305372168
Agentic Self-RAG,199,bridge,no,no,0.0,0.20220274904153834,4.8579789275862835
Agentic Self-RAG,200,bridge,Unknown,YG Entertainment,0.0,0.2590767313527206,3.8104908595093865
Agentic Self-RAG,201,bridge,Unknown,1999,0.0,0.2891638371577699,3.846264483538971
Agentic Self-RAG,202,bridge,no,Greenwich Village,0.0,0.21934716955166755,4.051858228837999
Agentic Self-RAG,203,bridge,Unknown,David Weissman,0.0,0.10562010740644494,3.8574521896421783
Agentic Self-RAG,204,bridge,no,no,0.0,0.10039675803995515,3.3829303279586687
Agentic Self-RAG,205,bridge,no,Kansas Song,0.0,0.10176125513182463,5.048647423738869
Agentic Self-RAG,206,bridge,I dont know,Animorphs,0.0,0.27015807712362105,4.525447956446249
Agentic Self-RAG,207,bridge,Not stated,yes,0.0,0.2796741959900795,4.137231970903259
Agentic Self-RAG,208,bridge,Not stated,Chief of Protocol,0.0,0.17264481113720342,3.7250090324691807
Agentic Self-RAG,209,bridge,yes,Terry Richardson,0.0,0.1876799535353687,4.600726147227245
Agentic Self-RAG,210,bridge,no,yes,0.0,0.24365818376377302,3.9421498169735374
Agentic Self-RAG,211,bridge,yes,3677,0.0,0.15022217911030974,5.237754345160676
Agentic Self-RAG,212,bridge,I dont know,1986 to 2013,0.0,0.26615965541561154,5.275099582435072
Agentic Self-RAG,213,bridge,I dont know,Eenasul Fateh,0.0,0.1476433212227747,4.22353226487208
Agentic Self-RAG,214,bridge,Unknown,no,0.0,0.1803902766249873,4.273742511453031
Agentic Self-RAG,215,bridge,Unknown,YG Entertainment,0.0,0.24166154110392424,3.8623244024667818
Agentic Self-RAG,216,bridge,no,1999,0.0,0.16080732568163214,4.2051521479197325
Agentic Self-RAG,217,bridge,Unknown,Greenwich Village,0.0,0.19224064530740453,3.9883202889494482
Agentic Self-RAG,218,bridge,Not stated,David Weissman,0.0,0.1664693853919364,3.641681306460404
Agentic Self-RAG,219,bridge,yes,no,0.0,0.14634413916043654,4.441978182355272
Agentic Self-RAG,220,bridge,yes,Kansas Song,0.0,0.23841626486852718,4.288722878294084
Agentic Self-RAG,221,bridge,no,Animorphs,0.0,0.1791214304006894,4.28590414469195
Agentic Self-RAG,222,bridge,I dont know,yes,0.0,0.2020948794689274,3.943392191316975
Agentic Self-RAG,223,bridge,I dont know,Chief of Protocol,0.0,0.11351958155642287,3.6860712045967876
Agentic Self-RAG,224,bridge,I dont know,Terry Richardson,0.0,0.22518384429162736,3.9067907391561416
Agentic Self-RAG,225,bridge,Unknown,yes,0.0,0.18218315261993057,4.608605985501497
Agentic Self-RAG,226,bridge,Unknown,3677,0.0,0.12632895441318276,4.055407143696854
Agentic Self-RAG,227,bridge,yes,1986 to 2013,0.0,0.16330939675439843,3.848102710657171
Agentic Self-RAG,228,bridge,I dont know,Eenasul Fateh,0.0,0.2383628791422206,3.9209671849222634
Agentic Self-RAG,229,bridge,Unknown,no,0.0,0.21597029643975288,3.751778869781732
Agentic Self-RAG,230,bridge,yes,YG Entertainment,0.0,0.14791107201497153,4.318354077801704
Agentic Self-RAG,231,bridge,Unknown,1999,0.0,0.10800823299763188,3.35437906523038
Agentic Self-RAG,232,bridge,no,Greenwich Village,0.0,0.1656622261301965,4.181676187271402
Agentic Self-RAG,233,bridge,no,David Weissman,0.0,0.2835578792559216,4.314189310556484
Agentic Self-RAG,234,bridge,Unknown,no,0.0,0.2627338619941069,4.819003145616826
Agentic Self-RAG,235,bridge,yes,Kansas Song,0.0,0.09995979315970842,4.029399117986212
Agentic Self-RAG,236,bridge,I dont know,Animorphs,0.0,0.14019907608407048,3.4546452241826873
Agentic Self-RAG,237,bridge,Not stated,yes,0.0,0.16543011650868417,4.055162714313585
Agentic Self-RAG,238,bridge,no,Chief of Protocol,0.0,0.0994770647959334,3.593245631889842
Agentic Self-RAG,239,bridge,I dont know,Terry Richardson,0.0,0.228812411382679,4.249796105954745
Agentic Self-RAG,240,bridge,yes,yes,0.0,0.16740267569413675,4.680122816803427
Agentic Self-RAG,241,bridge,Not stated,3677,0.0,0.20778435566677916,4.292127385602916
Agentic Self-RAG,242,bridge,I dont know,1986 to 2013,0.0,0.1663899897307665,4.185400919902057
Agentic Self-RAG,243,bridge,no,Eenasul Fateh,0.0,0.22291214734120635,5.014954302471185
Agentic Self-RAG,244,bridge,yes,no,0.0,0.2851040104529986,4.345139974311816
Agentic Self-RAG,245,bridge,Unknown,YG Entertainment,0.0,0.24013497189588556,3.656199209732015
Agentic Self-RAG,246,bridge,Not stated,1999,0.0,0.19654905484167842,3.681998224474851
Agentic Self-RAG,247,bridge,I dont know,Greenwich Village,0.0,0.11655219909813505,4.200554422116179
Agentic Self-RAG,248,bridge,no,David Weissman,0.0,0.23380756224136517,4.6082189139095036
Agentic Self-RAG,249,bridge,I dont know,no,0.0,0.29227302243095216,4.533762326941198
